Num,Municipality Name,Municipality Code,County,Latitude,Longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
208,GLEN RIDGE,708,Essex,40.805,-74.2047,"$318,757.12 ","$347,397.00 ","$411,432.00 ","$474,671.00 ","$517,743.00 ","$578,174.00 ","$593,048.00 ","$634,569.00 ","$603,806.00 ","$650,694.00 ","$588,773.00 ","$619,062.00 ","$637,957.00 ","$709,547.00 ","$615,886.00 ","$650,583.00 ","$684,205.00 ","$727,976.00 ","$725,997.00 ","$751,845 "
209,IRVINGTON,709,Essex,40.7264,-74.2288,"$112,556.57 ","$118,305.00 ","$127,431.00 ","$137,690.00 ","$161,962.00 ","$194,788.00 ","$227,157.00 ","$280,114.00 ","$254,414.00 ","$250,350.00 ","$240,479.00 ","$198,968.00 ","$213,804.00 ","$153,276.00 ","$201,944.00 ","$148,874.00 ","$148,122.00 ","$149,163.00 ","$174,278.00 ","$174,685 "
210,LIVINGSTON,710,Essex,40.7887,-74.3213,"$341,441.80 ","$384,205.00 ","$420,469.00 ","$442,730.00 ","$491,611.00 ","$584,956.00 ","$642,779.00 ","$632,283.00 ","$685,127.00 ","$665,571.00 ","$599,790.00 ","$622,764.00 ","$619,337.00 ","$605,895.00 ","$647,544.00 ","$644,064.00 ","$670,947.00 ","$657,543.00 ","$682,356.00 ","$670,857 "
211,MAPLEWOOD,711,Essex,40.7289,-74.2682,"$242,950.59 ","$294,660.00 ","$330,452.00 ","$367,870.00 ","$409,023.00 ","$438,667.00 ","$513,702.00 ","$508,657.00 ","$537,935.00 ","$493,596.00 ","$490,521.00 ","$508,414.00 ","$492,640.00 ","$457,360.00 ","$525,584.00 ","$530,960.00 ","$591,671.00 ","$618,995.00 ","$605,213.00 ","$601,270 "
212,MILLBURN,712,Essex,40.7242,-74.2991,"$669,474.10 ","$674,844.00 ","$778,877.00 ","$895,586.00 ","$913,518.00 ","$1,011,168.00 ","$1,189,053.00 ","$1,166,082.00 ","$1,185,189.00 ","$1,062,575.00 ","$1,118,721.00 ","$1,089,208.00 ","$1,058,316.00 ","$1,150,225.00 ","$1,217,782.00 ","$1,237,964.00 ","$1,319,771.00 ","$1,279,790.00 ","$1,315,584.00 ","$1,223,335 "
213,MONTCLAIR,713,Essex,40.8132,-74.2158,"$282,815.08 ","$323,447.00 ","$400,557.00 ","$479,267.00 ","$479,796.00 ","$587,949.00 ","$622,984.00 ","$651,475.00 ","$703,423.00 ","$679,474.00 ","$601,428.00 ","$680,019.00 ","$654,128.00 ","$586,872.00 ","$634,307.00 ","$636,933.00 ","$643,995.00 ","$727,064.00 ","$807,967.00 ","$734,115 "
214,NEWARK CITY,714,Essex,40.72,-74.17,"$120,263.81 ","$135,869.00 ","$153,460.00 ","$204,309.00 ","$213,312.00 ","$250,942.00 ","$300,040.00 ","$333,681.00 ","$323,788.00 ","$289,027.00 ","$249,816.00 ","$226,970.00 ","$212,863.00 ","$203,016.00 ","$196,748.00 ","$197,998.00 ","$218,479.00 ","$240,374.00 ","$260,949.00 ","$250,631 "
215,NORTH CALDWELL,715,Essex,40.8644,-74.2599,"$416,220.24 ","$470,194.00 ","$503,395.00 ","$534,559.00 ","$580,646.00 ","$674,624.00 ","$719,353.00 ","$828,440.00 ","$732,887.00 ","$734,354.00 ","$710,423.00 ","$817,276.00 ","$884,216.00 ","$724,334.00 ","$726,294.00 ","$728,211.00 ","$664,302.00 ","$773,491.00 ","$683,821.00 ","$725,436 "
216,NUTLEY,716,Essex,40.8196,-74.1588,"$178,944.28 ","$193,022.00 ","$245,268.00 ","$288,243.00 ","$328,792.00 ","$364,388.00 ","$427,913.00 ","$403,799.00 ","$406,181.00 ","$385,288.00 ","$367,664.00 ","$368,320.00 ","$342,502.00 ","$346,075.00 ","$337,347.00 ","$379,867.00 ","$368,726.00 ","$374,035.00 ","$399,565.00 ","$409,887 "
217,ORANGE CITY,717,Essex,40.7683,-74.236,"$109,192.37 ","$122,001.00 ","$129,759.00 ","$149,543.00 ","$177,653.00 ","$205,745.00 ","$260,804.00 ","$292,879.00 ","$269,786.00 ","$272,204.00 ","$197,719.00 ","$234,714.00 ","$202,033.00 ","$200,735.00 ","$191,667.00 ","$187,693.00 ","$248,234.00 ","$288,451.00 ","$214,598.00 ","$215,672 "
218,ROSELAND BOROUGH,718,Essex,40.82,-74.31,"$320,686.49 ","$321,290.00 ","$372,293.00 ","$462,519.00 ","$447,757.00 ","$521,395.00 ","$558,292.00 ","$602,071.00 ","$537,496.00 ","$511,882.00 ","$538,137.00 ","$533,750.00 ","$474,676.00 ","$534,941.00 ","$535,616.00 ","$562,501.00 ","$527,768.00 ","$548,923.00 ","$561,599.00 ","$523,803 "
219,SOUTH ORANGE VILLAGE,719,Essex,40.7477,-74.2588,"$287,371.32 ","$345,971.00 ","$364,224.00 ","$413,998.00 ","$449,736.00 ","$536,084.00 ","$592,111.00 ","$616,026.00 ","$571,799.00 ","$594,102.00 ","$556,943.00 ","$562,988.00 ","$518,966.00 ","$530,568.00 ","$573,756.00 ","$568,395.00 ","$628,031.00 ","$665,359.00 ","$644,580.00 ","$634,803 "
220,VERONA BOROUGH,720,Essex,40.834,-74.2428,"$221,653.11 ","$258,432.00 ","$280,498.00 ","$326,575.00 ","$334,952.00 ","$401,236.00 ","$446,467.00 ","$440,835.00 ","$441,440.00 ","$425,613.00 ","$402,461.00 ","$438,315.00 ","$377,712.00 ","$359,820.00 ","$375,536.00 ","$396,338.00 ","$428,338.00 ","$427,209.00 ","$431,121.00 ","$418,943 "
221,WEST CALDWELL,721,Essex,40.8409,-74.3018,"$260,705.53 ","$283,121.00 ","$316,073.00 ","$347,954.00 ","$395,813.00 ","$450,909.00 ","$500,828.00 ","$478,940.00 ","$484,868.00 ","$492,055.00 ","$479,633.00 ","$470,405.00 ","$456,664.00 ","$451,111.00 ","$471,635.00 ","$463,651.00 ","$470,216.00 ","$494,870.00 ","$503,734.00 ","$519,061 "
222,WEST ORANGE,722,Essex,40.7887,-74.2554,"$219,271.28 ","$249,231.00 ","$277,435.00 ","$332,844.00 ","$353,849.00 ","$393,812.00 ","$437,318.00 ","$447,426.00 ","$439,538.00 ","$388,051.00 ","$371,596.00 ","$338,618.00 ","$357,618.00 ","$340,919.00 ","$394,895.00 ","$392,709.00 ","$393,302.00 ","$392,884.00 ","$407,807.00 ","$426,857 "
223,CLAYTON BOROUGH,801,Gloucester,39.66,-75.08,"$103,756.82 ","$112,841.00 ","$111,328.00 ","$126,530.00 ","$140,591.00 ","$149,015.00 ","$175,748.00 ","$183,496.00 ","$190,084.00 ","$181,664.00 ","$174,904.00 ","$152,788.00 ","$169,988.00 ","$177,594.00 ","$160,238.00 ","$158,557.00 ","$167,791.00 ","$167,011.00 ","$170,447.00 ","$175,459 "
224,DEPTFORD,802,Gloucester,39.8303,-75.1322,"$96,555.58 ","$106,364.00 ","$116,186.00 ","$125,809.00 ","$141,206.00 ","$181,631.00 ","$206,589.00 ","$213,745.00 ","$215,014.00 ","$202,597.00 ","$186,623.00 ","$189,098.00 ","$173,901.00 ","$177,019.00 ","$181,531.00 ","$185,084.00 ","$194,399.00 ","$192,104.00 ","$200,466.00 ","$204,724 "
225,EAST GREENWICH,803,Gloucester,39.7905,-75.2405,"$150,474.44 ","$145,663.00 ","$168,525.00 ","$191,382.00 ","$222,590.00 ","$265,040.00 ","$298,587.00 ","$298,836.00 ","$316,351.00 ","$303,865.00 ","$281,965.00 ","$302,742.00 ","$279,899.00 ","$296,995.00 ","$271,166.00 ","$305,273.00 ","$312,614.00 ","$301,024.00 ","$308,086.00 ","$303,439 "
226,ELK,804,Gloucester,39.6627,-75.1569,"$112,550.00 ","$127,856.00 ","$127,744.00 ","$118,417.00 ","$173,533.00 ","$184,296.00 ","$215,762.00 ","$280,125.00 ","$250,388.00 ","$238,518.00 ","$251,414.00 ","$226,789.00 ","$226,016.00 ","$287,062.00 ","$304,165.00 ","$277,744.00 ","$270,033.00 ","$253,000.00 ","$259,397.00 ","$258,783 "
227,FRANKLIN,805,Gloucester,40.4933,-74.5228,"$117,121.61 ","$129,451.00 ","$127,838.00 ","$146,161.00 ","$158,901.00 ","$194,047.00 ","$235,573.00 ","$233,015.00 ","$233,605.00 ","$220,797.00 ","$209,846.00 ","$207,193.00 ","$203,832.00 ","$195,101.00 ","$213,223.00 ","$197,486.00 ","$212,717.00 ","$215,849.00 ","$227,312.00 ","$225,270 "
228,GLASSBORO BOROUGH,806,Gloucester,39.7,-75.1195,"$111,373.52 ","$113,521.00 ","$121,171.00 ","$135,601.00 ","$150,903.00 ","$174,244.00 ","$197,627.00 ","$209,287.00 ","$214,359.00 ","$196,213.00 ","$201,739.00 ","$177,765.00 ","$173,486.00 ","$170,345.00 ","$176,937.00 ","$184,509.00 ","$177,521.00 ","$193,367.00 ","$197,933.00 ","$196,266 "
229,GREENWICH,807,Gloucester,40.68,-75.13,"$105,693.55 ","$107,065.00 ","$115,915.00 ","$121,623.00 ","$134,580.00 ","$160,462.00 ","$184,858.00 ","$196,512.00 ","$190,808.00 ","$176,473.00 ","$175,221.00 ","$165,400.00 ","$159,750.00 ","$155,912.00 ","$164,638.00 ","$167,609.00 ","$176,526.00 ","$171,328.00 ","$171,797.00 ","$165,480 "
230,HARRISON,808,Gloucester,39.726,-75.205,"$172,203.91 ","$172,507.00 ","$193,515.00 ","$218,796.00 ","$262,775.00 ","$293,967.00 ","$343,602.00 ","$370,494.00 ","$348,670.00 ","$344,038.00 ","$364,200.00 ","$329,266.00 ","$291,945.00 ","$323,321.00 ","$319,824.00 ","$337,972.00 ","$333,344.00 ","$295,611.00 ","$373,369.00 ","$360,634 "
231,LOGAN,809,Gloucester,39.7893,-75.3419,"$121,008.57 ","$111,214.00 ","$130,503.00 ","$146,373.00 ","$163,238.00 ","$179,568.00 ","$209,926.00 ","$231,958.00 ","$221,163.00 ","$203,795.00 ","$213,898.00 ","$211,536.00 ","$203,481.00 ","$216,606.00 ","$222,454.00 ","$220,269.00 ","$221,803.00 ","$217,021.00 ","$217,358.00 ","$246,189 "
232,MANUTA,810,Gloucester,39.7858,-75.1776,"$115,581.89 ","$126,410.00 ","$128,368.00 ","$151,983.00 ","$175,999.00 ","$209,073.00 ","$226,263.00 ","$235,176.00 ","$225,971.00 ","$220,008.00 ","$213,874.00 ","$197,207.00 ","$196,974.00 ","$199,145.00 ","$224,004.00 ","$227,737.00 ","$218,835.00 ","$210,984.00 ","$220,683.00 ","$228,780 "
233,MONROE,811,Gloucester,39.6862,-74.9951,"$117,658.38 ","$125,615.00 ","$136,827.00 ","$154,485.00 ","$171,046.00 ","$201,142.00 ","$236,577.00 ","$237,723.00 ","$242,613.00 ","$225,935.00 ","$212,626.00 ","$202,909.00 ","$204,910.00 ","$198,165.00 ","$200,170.00 ","$199,704.00 ","$208,897.00 ","$209,458.00 ","$213,026.00 ","$219,819 "
234,NATIONAL PARK BOROUGH,812,Gloucester,39.87,-75.19,"$86,138.08 ","$95,420.00 ","$99,508.00 ","$101,732.00 ","$105,876.00 ","$127,075.00 ","$159,569.00 ","$173,757.00 ","$149,022.00 ","$148,315.00 ","$150,712.00 ","$158,317.00 ","$137,083.00 ","$130,841.00 ","$130,233.00 ","$146,260.00 ","$149,176.00 ","$130,529.00 ","$153,590.00 ","$153,306 "
235,NEWFIELD BOROUGH,813,Gloucester,39.55,-75.02,"$90,166.67 ","$106,944.00 ","$113,129.00 ","$105,947.00 ","$121,399.00 ","$183,110.00 ","$182,210.00 ","$197,122.00 ","$228,750.00 ","$189,071.00 ","$172,340.00 ","$156,880.00 ","$150,475.00 ","$210,625.00 ","$146,667.00 ","$178,656.00 ","$167,999.00 ","$202,225.00 ","$208,924.00 ","$200,537 "
236,PAULSBORO BOROUGH,814,Gloucester,39.8332,-75.2377,"$70,632.98 ","$74,883.00 ","$73,476.00 ","$78,655.00 ","$76,609.00 ","$100,457.00 ","$117,281.00 ","$130,774.00 ","$129,953.00 ","$133,964.00 ","$134,959.00 ","$131,209.00 ","$132,279.00 ","$97,725.00 ","$119,444.00 ","$113,599.00 ","$123,868.00 ","$165,764.00 ","$121,308.00 ","$107,438 "
237,PITMAN BOROUGH,815,Gloucester,39.73,-75.13,"$111,917.49 ","$111,978.00 ","$114,474.00 ","$123,168.00 ","$146,039.00 ","$167,461.00 ","$191,085.00 ","$207,456.00 ","$193,106.00 ","$188,241.00 ","$177,144.00 ","$170,338.00 ","$175,366.00 ","$157,876.00 ","$169,823.00 ","$169,533.00 ","$180,421.00 ","$175,462.00 ","$197,513.00 ","$185,844 "
238,SOUTH HARRISON,816,Gloucester,39.6935,-75.2537,"$190,535.19 ","$257,105.00 ","$264,332.00 ","$258,178.00 ","$315,759.00 ","$291,058.00 ","$414,317.00 ","$369,032.00 ","$408,210.00 ","$336,689.00 ","$261,250.00 ","$367,050.00 ","$338,560.00 ","$351,838.00 ","$338,400.00 ","$379,087.00 ","$362,182.00 ","$342,505.00 ","$346,397.00 ","$347,076 "
239,SWEDESBORO BOROUGH,817,Gloucester,39.7531,-75.3269,"$103,240.00 ","$97,347.00 ","$107,337.00 ","$121,741.00 ","$152,761.00 ","$160,100.00 ","$165,600.00 ","$206,050.00 ","$199,174.00 ","$181,545.00 ","$218,050.00 ","$183,889.00 ","$197,069.00 ","$194,071.00 ","$194,020.00 ","$205,468.00 ","$184,729.00 ","$203,064.00 ","$191,547.00 ","$193,968 "
240,WASHINGTON,818,Gloucester,39.7411,-75.0779,"$123,064.13 ","$125,387.00 ","$144,613.00 ","$163,264.00 ","$185,372.00 ","$219,809.00 ","$240,594.00 ","$253,848.00 ","$247,135.00 ","$230,442.00 ","$230,292.00 ","$226,110.00 ","$208,599.00 ","$215,873.00 ","$216,363.00 ","$219,668.00 ","$226,619.00 ","$230,484.00 ","$224,335.00 ","$229,460 "
241,WENONAH BOROUGH,819,Gloucester,39.79,-75.15,"$158,351.47 ","$152,019.00 ","$179,956.00 ","$246,644.00 ","$261,315.00 ","$264,913.00 ","$329,782.00 ","$304,207.00 ","$267,475.00 ","$322,976.00 ","$305,614.00 ","$292,300.00 ","$212,200.00 ","$318,155.00 ","$284,063.00 ","$304,359.00 ","$240,115.00 ","$284,059.00 ","$286,777.00 ","$298,983 "
242,WEST DEPTFORD,820,Gloucester,39.8422,-75.1969,"$108,958.70 ","$120,257.00 ","$126,560.00 ","$135,122.00 ","$157,903.00 ","$177,105.00 ","$203,720.00 ","$218,630.00 ","$223,979.00 ","$218,790.00 ","$209,122.00 ","$222,308.00 ","$205,983.00 ","$192,980.00 ","$189,768.00 ","$214,028.00 ","$202,587.00 ","$199,957.00 ","$200,473.00 ","$201,774 "
243,WESTVILLE BOROUGH,821,Gloucester,39.87,-75.13,"$88,034.52 ","$89,560.00 ","$82,389.00 ","$95,163.00 ","$112,757.00 ","$136,575.00 ","$156,768.00 ","$161,319.00 ","$166,680.00 ","$166,878.00 ","$151,230.00 ","$139,493.00 ","$125,250.00 ","$126,015.00 ","$127,507.00 ","$137,700.00 ","$122,248.00 ","$135,057.00 ","$122,554.00 ","$138,364 "
244,WOODBURY CITY,822,Gloucester,39.84,-75.15,"$100,855.83 ","$100,056.00 ","$110,258.00 ","$121,514.00 ","$125,704.00 ","$144,570.00 ","$178,696.00 ","$175,814.00 ","$180,995.00 ","$168,947.00 ","$177,808.00 ","$168,287.00 ","$167,233.00 ","$141,088.00 ","$150,804.00 ","$160,302.00 ","$153,040.00 ","$154,391.00 ","$154,745.00 ","$144,488 "
245,WOODBURY HEIGHTS BOROUGH,823,Gloucester,39.82,-75.15,"$123,822.73 ","$121,668.00 ","$127,458.00 ","$135,175.00 ","$163,117.00 ","$177,100.00 ","$213,827.00 ","$227,297.00 ","$223,149.00 ","$201,671.00 ","$186,244.00 ","$186,344.00 ","$185,733.00 ","$173,588.00 ","$188,639.00 ","$168,500.00 ","$205,204.00 ","$203,335.00 ","$189,027.00 ","$195,849 "
246,WOOLWICH,824,Gloucester,39.7432,-75.3255,"$198,458.70 ","$194,544.00 ","$223,883.00 ","$246,560.00 ","$299,539.00 ","$333,068.00 ","$377,474.00 ","$397,094.00 ","$395,230.00 ","$345,690.00 ","$331,362.00 ","$314,840.00 ","$296,838.00 ","$290,947.00 ","$319,526.00 ","$320,528.00 ","$324,024.00 ","$316,735.00 ","$319,591.00 ","$326,611 "
247,BAYONNE CITY,901,Hudson,40.66,-74.11,"$159,687.82 ","$178,709.00 ","$207,525.00 ","$230,657.00 ","$263,260.00 ","$318,379.00 ","$371,336.00 ","$382,367.00 ","$364,605.00 ","$314,086.00 ","$299,055.00 ","$277,240.00 ","$275,838.00 ","$262,051.00 ","$282,443.00 ","$284,197.00 ","$300,021.00 ","$316,164.00 ","$362,395.00 ","$396,965 "
248,EAST NEWARK BOROUGH,902,Hudson,40.75,-74.16,"$169,538.46 ","$192,563.00 ","$181,120.00 ","$221,455.00 ","$274,944.00 ","$284,550.00 ","$340,075.00 ","$422,008.00 ","$268,750.00 ","$281,833.00 ","$233,682.00 ","$213,333.00 ","$225,936.00 ","$236,727.00 ","$216,714.00 ","$212,944.00 ","$230,878.00 ","$309,000.00 ","$356,400.00 ","$356,586 "
249,GUTTENBERG TOWN,903,Hudson,40.79,-74,"$202,942.81 ","$238,683.00 ","$248,819.00 ","$267,624.00 ","$296,766.00 ","$355,722.00 ","$416,524.00 ","$446,956.00 ","$398,970.00 ","$386,397.00 ","$326,677.00 ","$287,050.00 ","$288,458.00 ","$285,776.00 ","$337,994.00 ","$310,352.00 ","$314,653.00 ","$343,635.00 ","$402,247.00 ","$393,078 "
250,HARRISON TOWN,904,Hudson,40.74,-74.15,"$163,715.93 ","$171,505.00 ","$185,852.00 ","$224,487.00 ","$276,701.00 ","$315,636.00 ","$386,350.00 ","$377,143.00 ","$358,803.00 ","$344,168.00 ","$298,630.00 ","$277,260.00 ","$252,484.00 ","$251,734.00 ","$290,500.00 ","$320,579.00 ","$351,976.00 ","$357,740.00 ","$421,565.00 ","$429,088 "
251,HOBOKEN CITY,905,Hudson,40.75,-74.03,"$237,555.06 ","$271,834.00 ","$322,578.00 ","$335,347.00 ","$369,129.00 ","$459,611.00 ","$552,553.00 ","$557,016.00 ","$571,342.00 ","$542,845.00 ","$526,052.00 ","$539,260.00 ","$547,704.00 ","$593,475.00 ","$613,213.00 ","$668,412.00 ","$733,747.00 ","$793,915.00 ","$844,934.00 ","$836,236 "
252,JERSEY CITY,906,Hudson,40.7328,-74.0755,"$138,232.19 ","$157,581.00 ","$177,389.00 ","$194,448.00 ","$228,056.00 ","$285,090.00 ","$339,877.00 ","$361,338.00 ","$342,018.00 ","$314,358.00 ","$285,593.00 ","$273,996.00 ","$260,340.00 ","$297,756.00 ","$324,748.00 ","$329,493.00 ","$388,976.00 ","$409,356.00 ","$468,393.00 ","$504,526 "
253,KEARNY TOWN,907,Hudson,40.75,-74.12,"$169,334.38 ","$180,127.00 ","$201,440.00 ","$236,326.00 ","$281,431.00 ","$319,324.00 ","$368,094.00 ","$385,178.00 ","$350,672.00 ","$321,270.00 ","$300,106.00 ","$272,233.00 ","$249,899.00 ","$258,606.00 ","$288,390.00 ","$302,114.00 ","$309,891.00 ","$316,011.00 ","$341,365.00 ","$355,280 "
254,NORTH BERGEN,908,Hudson,40.7946,-74.0196,"$163,474.68 ","$174,305.00 ","$199,942.00 ","$234,451.00 ","$278,047.00 ","$328,166.00 ","$386,288.00 ","$403,163.00 ","$363,568.00 ","$319,933.00 ","$307,714.00 ","$285,179.00 ","$294,411.00 ","$282,729.00 ","$298,363.00 ","$303,319.00 ","$336,348.00 ","$352,229.00 ","$375,473.00 ","$384,971 "
255,SECAUCUS TOWN,909,Hudson,40.78,-74.07,"$196,210.66 ","$211,592.00 ","$229,938.00 ","$257,386.00 ","$293,931.00 ","$357,456.00 ","$410,588.00 ","$434,900.00 ","$412,557.00 ","$371,761.00 ","$386,339.00 ","$393,578.00 ","$348,943.00 ","$338,638.00 ","$361,972.00 ","$348,094.00 ","$403,687.00 ","$416,213.00 ","$415,001.00 ","$449,896 "
256,UNION CITY,910,Hudson,40.7678,-74.0302,"$145,746.22 ","$162,336.00 ","$182,071.00 ","$207,542.00 ","$252,187.00 ","$295,057.00 ","$346,389.00 ","$390,134.00 ","$370,836.00 ","$286,916.00 ","$250,041.00 ","$265,209.00 ","$220,235.00 ","$230,261.00 ","$274,262.00 ","$279,608.00 ","$302,711.00 ","$321,936.00 ","$370,384.00 ","$393,072 "
257,WEEHAWKEN,911,Hudson,40.7698,-74.0224,"$244,995.36 ","$284,676.00 ","$347,571.00 ","$317,783.00 ","$395,794.00 ","$472,093.00 ","$572,573.00 ","$578,821.00 ","$695,872.00 ","$683,647.00 ","$666,423.00 ","$674,006.00 ","$637,193.00 ","$619,606.00 ","$685,237.00 ","$761,703.00 ","$882,120.00 ","$864,609.00 ","$961,587.00 ","$866,556 "
258,WEST NEW YORK TOWN,912,Hudson,40.79,-74.01,"$159,305.59 ","$190,272.00 ","$189,026.00 ","$204,594.00 ","$234,728.00 ","$277,864.00 ","$365,694.00 ","$424,195.00 ","$333,861.00 ","$334,331.00 ","$307,487.00 ","$227,611.00 ","$261,777.00 ","$250,886.00 ","$268,801.00 ","$288,492.00 ","$331,538.00 ","$318,099.00 ","$356,780.00 ","$355,417 "
259,ALEXANDRIA,1001,Hunterdon,40.5945,-75.0265,"$256,780.68 ","$312,676.00 ","$334,363.00 ","$402,782.00 ","$376,900.00 ","$454,410.00 ","$486,232.00 ","$541,853.00 ","$503,576.00 ","$504,426.00 ","$469,476.00 ","$439,830.00 ","$480,102.00 ","$425,808.00 ","$462,167.00 ","$458,648.00 ","$453,645.00 ","$471,354.00 ","$414,616.00 ","$432,703 "
260,BETHLEHAM,1002,Hunterdon,40.665,-75.0119,"$278,838.24 ","$323,865.00 ","$338,996.00 ","$426,481.00 ","$434,933.00 ","$478,573.00 ","$539,744.00 ","$526,360.00 ","$489,090.00 ","$427,368.00 ","$364,747.00 ","$440,342.00 ","$382,013.00 ","$360,682.00 ","$422,968.00 ","$414,714.00 ","$377,218.00 ","$415,710.00 ","$453,534.00 ","$417,227 "
261,BLOOMSBURY BOROUGH,1003,Hunterdon,40.65,-75.08,"$164,005.91 ","$163,667.00 ","$224,718.00 ","$202,584.00 ","$230,093.00 ","$308,902.00 ","$258,750.00 ","$319,988.00 ","$301,713.00 ","$295,250.00 ", N/A ,"$270,000.00 ","$209,500.00 ","$214,000.00 ","$235,038.00 ","$215,613.00 ","$200,000.00 ","$257,714.00 ","$283,667.00 ","$234,600 "
262,CALIFON BOROUGH,1004,Hunterdon,40.72,-74.84,"$229,585.19 ","$191,582.00 ","$278,911.00 ","$348,622.00 ","$332,552.00 ","$374,544.00 ","$410,000.00 ","$468,700.00 ","$372,822.00 ","$329,850.00 ","$322,318.00 ","$335,500.00 ","$267,611.00 ","$341,250.00 ","$328,967.00 ","$348,638.00 ","$324,038.00 ","$408,194.00 ","$340,459.00 ","$341,438 "
263,CLINTON TOWN,1005,Hunterdon,40.64,-74.91,"$226,735.71 ","$259,371.00 ","$280,938.00 ","$303,412.00 ","$334,323.00 ","$363,426.00 ","$410,483.00 ","$397,400.00 ","$381,333.00 ","$342,930.00 ","$363,719.00 ","$358,011.00 ","$345,800.00 ","$287,938.00 ","$329,250.00 ","$369,036.00 ","$364,380.00 ","$329,321.00 ","$335,294.00 ","$377,800 "
264,CLINTON,1006,Hunterdon,40.6395,-74.9129,"$254,722.83 ","$289,901.00 ","$316,514.00 ","$370,737.00 ","$374,325.00 ","$424,818.00 ","$438,564.00 ","$470,366.00 ","$462,612.00 ","$421,926.00 ","$392,918.00 ","$426,061.00 ","$405,284.00 ","$411,763.00 ","$437,740.00 ","$415,111.00 ","$410,793.00 ","$430,924.00 ","$403,770.00 ","$422,654 "
265,DELAWARE,1007,Hunterdon,40.89,-75.07,"$316,961.11 ","$363,631.00 ","$554,400.00 ","$477,431.00 ","$429,042.00 ","$414,016.00 ","$599,108.00 ","$606,048.00 ","$504,216.00 ","$512,575.00 ","$505,240.00 ","$493,609.00 ","$432,265.00 ","$493,500.00 ","$469,140.00 ","$515,596.00 ","$393,436.00 ","$493,887.00 ","$450,707.00 ","$397,704 "
266,EAST AMWELL,1008,Hunterdon,40.4385,-74.8574,"$250,097.67 ","$269,011.00 ","$310,776.00 ","$382,682.00 ","$403,163.00 ","$479,163.00 ","$469,646.00 ","$453,344.00 ","$473,524.00 ","$520,393.00 ","$423,661.00 ","$450,578.00 ","$465,556.00 ","$378,389.00 ","$383,641.00 ","$383,778.00 ","$415,865.00 ","$392,933.00 ","$438,413.00 ","$450,744 "
267,FLEMINGTON BOROUGH,1009,Hunterdon,40.51,-74.86,"$173,238.18 ","$198,194.00 ","$221,470.00 ","$228,049.00 ","$276,991.00 ","$346,057.00 ","$334,919.00 ","$305,264.00 ","$297,854.00 ","$273,014.00 ","$297,425.00 ","$240,000.00 ","$252,925.00 ","$268,627.00 ","$266,167.00 ","$286,876.00 ","$283,687.00 ","$308,000.00 ","$284,929.00 ","$292,347 "
268,FRANKLIN,1010,Hunterdon,40.569,-74.9312,"$315,170.71 ","$323,038.00 ","$334,467.00 ","$403,956.00 ","$577,363.00 ","$483,944.00 ","$527,631.00 ","$468,607.00 ","$506,290.00 ","$575,800.00 ","$504,187.00 ","$483,842.00 ","$490,031.00 ","$623,382.00 ","$481,389.00 ","$459,250.00 ","$416,716.00 ","$598,015.00 ","$472,131.00 ","$432,231 "
269,FRENCHTOWN BOROUGH,1011,Hunterdon,40.53,-75.06,"$168,353.00 ","$169,055.00 ","$251,071.00 ","$239,643.00 ","$267,300.00 ","$297,654.00 ","$314,006.00 ","$331,596.00 ","$311,308.00 ","$333,375.00 ","$315,143.00 ","$341,375.00 ","$302,857.00 ","$270,938.00 ","$279,970.00 ","$301,582.00 ","$323,786.00 ","$302,250.00 ","$284,933.00 ","$302,955 "
270,GLEN GARDNER BOROUGH,1012,Hunterdon,40.7,-74.94,"$107,963.30 ","$120,587.00 ","$143,618.00 ","$152,142.00 ","$193,514.00 ","$205,490.00 ","$228,937.00 ","$235,172.00 ","$248,224.00 ","$205,891.00 ","$216,036.00 ","$216,711.00 ","$180,683.00 ","$199,261.00 ","$207,571.00 ","$175,985.00 ","$190,704.00 ","$228,565.00 ","$184,924.00 ","$213,043 "
271,HAMPTON BOROUGH,1013,Hunterdon,40.71,-74.96,"$153,870.00 ","$186,205.00 ","$175,406.00 ","$224,848.00 ","$246,696.00 ","$253,683.00 ","$303,200.00 ","$300,083.00 ","$294,955.00 ","$281,714.00 ","$220,817.00 ","$540,000.00 ","$327,417.00 ","$472,200.00 ","$202,969.00 ","$192,914.00 ","$279,545.00 ","$280,943.00 ","$265,156.00 ","$293,927 "
272,HIGH BRIDGE BOROUGH,1014,Hunterdon,40.67,-74.89,"$147,511.34 ","$179,459.00 ","$212,731.00 ","$213,642.00 ","$229,328.00 ","$269,144.00 ","$320,323.00 ","$293,207.00 ","$286,749.00 ","$278,382.00 ","$304,675.00 ","$270,223.00 ","$246,336.00 ","$239,345.00 ","$258,346.00 ","$262,245.00 ","$279,296.00 ","$273,697.00 ","$235,867.00 ","$220,971 "
273,HOLLAND,1015,Hunterdon,40.598,-75.1241,"$213,166.87 ","$238,928.00 ","$262,475.00 ","$268,595.00 ","$329,918.00 ","$383,034.00 ","$381,796.00 ","$361,436.00 ","$373,331.00 ","$349,318.00 ","$333,783.00 ","$348,988.00 ","$282,034.00 ","$329,923.00 ","$337,625.00 ","$312,064.00 ","$298,007.00 ","$320,359.00 ","$306,934.00 ","$334,701 "
